"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2020,"Abilene Christian",44.0828402366864,311,18.4746277727135,105,27.027027027027,203,35.7988165680473,103
2020,"Air Force",54.3196544276458,36,18.4963461459064,112,19.4029850746269,342,41.036717062635,29
2020,"Akron",49.2647058823529,165,19.9718842406321,203,28.4046692607004,168,39.2156862745098,56
2020,"Alabama",51.5625,101,22.9708342753787,313,31.6981132075472,81,30.3571428571429,204
2020,"Alabama A&M",44.3213296398892,307,18.6382433455647,118,20.4166666666667,334,18.8365650969529,342
2020,"Alabama St.",42.4657534246575,329,24.3375069140645,334,18.8524590163934,345,33.972602739726,132
2020,"Albany",47.0917225950783,239,17.1290601794907,60,23.3716475095785,289,31.5436241610738,183
2020,"Alcorn St.",38.0503144654088,352,22.3654782265491,303,27.906976744186,181,23.8993710691824,311
2020,"American",53.4441805225653,54,16.9252468265162,54,24.6861924686192,268,26.8408551068884,272
2020,"Appalachian St.",46.0810810810811,266,20.4762274102226,227,25.2,248,41.8918918918919,22
2020,"Arizona",59.622641509434,4,16.5555998557081,40,29.8561151079137,130,39.811320754717,45
2020,"Arizona St.",48.3720930232558,195,15.8442624930561,23,22.9007633587786,301,33.2558139534884,151
2020,"Arkansas",49.7840172786177,146,18.7544769801819,128,23.3962264150943,286,31.7494600431965,178
2020,"Arkansas Pine Bluff",40.0337837837838,344,28.9080529576096,353,22.1105527638191,316,27.7027027027027,257
2020,"Arkansas St.",50.9333333333333,118,20.7445442875481,237,27.6315789473684,192,40.2666666666667,38
2020,"Army",51.0028653295129,112,18.6437787756494,119,16.0550458715596,352,25.7879656160458,292
2020,"Auburn",55.4108216432866,26,18.5583533679194,114,36.3013698630137,21,38.6773547094188,63
2020,"Austin Peay",50.7374631268437,122,21.7807563427477,288,36.150234741784,23,41.0029498525074,30
2020,"BYU",55.3171641791045,27,18.7186974261791,123,20.6779661016949,330,20.8955223880597,335
2020,"Ball St.",50.8474576271186,120,17.7434505792715,78,29.3893129770992,142,28.5714285714286,237
2020,"Baylor",52.8669724770642,68,16.8114033977264,52,37.7952755905512,11,31.651376146789,179
2020,"Belmont",55.1845342706503,28,17.7550406259404,79,25.6880733944954,232,23.1985940246046,316
2020,"Bethune Cookman",45.1841359773371,293,20.8858902904077,245,28.125,172,26.9121813031161,271
2020,"Binghamton",47.8473581213307,220,17.6207493313555,71,29.8461538461538,131,18.7866927592955,343
2020,"Boise St.",48.3193277310924,199,16.3425213376242,35,21.0762331838565,326,40.0560224089636,41
2020,"Boston College",47.3837209302326,229,20.7891468424572,242,21.580547112462,322,30.6201550387597,199
2020,"Boston University",47.9120879120879,217,19.3895049731336,167,26.3345195729537,216,25.7142857142857,295
2020,"Bowling Green",46.8905472636816,243,13.1716151693101,2,25.4980079681275,238,28.8557213930348,234
2020,"Bradley",45.1646090534979,294,18.4415114807449,102,36.7088607594937,18,33.9506172839506,133
2020,"Brown",47.1875,235,23.358433404316,323,39.4822006472492,4,31.4583333333333,184
2020,"Bryant",48.3201581027668,198,20.4181466278155,222,30.6962025316456,107,25.8893280632411,291
2020,"Bucknell",48.6394557823129,183,20.0368734128779,205,27.9329608938547,180,29.5918367346939,214
2020,"Buffalo",47.3684210526316,230,17.2014555077737,63,33.4426229508197,55,26.9473684210526,269
2020,"Butler",55.6192660550459,24,15.6211379702407,18,30.5676855895197,114,26.605504587156,273
2020,"Cal Baptist",49.0697674418605,167,19.0334286606907,145,29.0441176470588,149,34.4186046511628,120
2020,"Cal Poly",48.6075949367089,186,21.1505707095101,257,23.4042553191489,285,26.0759493670886,283
